"Goal","Target","Indicator","SeriesCode","SeriesDescription","GeoAreaCode","GeoAreaName","Activity","Location","Reporting Type","Units","2022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","400","Jordan","TOTAL","ALLAREA","G","M_M3_PER_YR","267.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","398","Kazakhstan","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","86.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","398","Kazakhstan","TOTAL","ALLAREA","G","M_M3_PER_YR","668.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","404","Kenya","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","404","Kenya","TOTAL","ALLAREA","G","M_M3_PER_YR","1348.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","412","Kosovo","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","412","Kosovo","TOTAL","ALLAREA","G","M_M3_PER_YR","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","414","Kuwait","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","414","Kuwait","TOTAL","ALLAREA","G","M_M3_PER_YR","324.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","428","Latvia","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","428","Latvia","TOTAL","ALLAREA","G","M_M3_PER_YR","113.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","438","Liechtenstein","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","438","Liechtenstein","TOTAL","ALLAREA","G","M_M3_PER_YR","10.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","440","Lithuania","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","5.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","440","Lithuania","TOTAL","ALLAREA","G","M_M3_PER_YR","181.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT","Total wastewater treated (million m3/year)","442","Luxembourg","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
