"Goal","Target","Indicator","SeriesCode","SeriesDescription","GeoAreaCode","GeoAreaName","Activity","Location","Reporting Type","Units","2022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","442","Luxembourg","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","454","Malawi","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","454","Malawi","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","470","Malta","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","470","Malta","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","480","Mauritius","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","480","Mauritius","TOTAL","ALLAREA","G","M_M3_PER_YR","24.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","484","Mexico","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","484","Mexico","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","492","Monaco","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","492","Monaco","TOTAL","ALLAREA","G","M_M3_PER_YR","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","496","Mongolia","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","496","Mongolia","TOTAL","ALLAREA","G","M_M3_PER_YR","69.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","499","Montenegro","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","499","Montenegro","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","504","Morocco","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","504","Morocco","TOTAL","ALLAREA","G","M_M3_PER_YR","325.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","104","Myanmar","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","104","Myanmar","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","528","Netherlands (Kingdom of the)","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","528","Netherlands (Kingdom of the)","TOTAL","ALLAREA","G","M_M3_PER_YR","1993.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","554","New Zealand","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","554","New Zealand","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","807","North Macedonia","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","807","North Macedonia","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","578","Norway","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","578","Norway","TOTAL","ALLAREA","G","M_M3_PER_YR","452.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","512","Oman","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","512","Oman","TOTAL","ALLAREA","G","M_M3_PER_YR","107.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","591","Panama","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","591","Panama","TOTAL","ALLAREA","G","M_M3_PER_YR","76.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","604","Peru","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","604","Peru","TOTAL","ALLAREA","G","M_M3_PER_YR","721.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","608","Philippines","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","608","Philippines","TOTAL","ALLAREA","G","M_M3_PER_YR","85.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","634","Qatar","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","634","Qatar","TOTAL","ALLAREA","G","M_M3_PER_YR","255.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","410","Republic of Korea","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","410","Republic of Korea","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","498","Republic of Moldova","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","498","Republic of Moldova","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","642","Romania","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","642","Romania","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","882","Samoa","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","882","Samoa","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","682","Saudi Arabia","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","682","Saudi Arabia","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","686","Senegal","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","686","Senegal","TOTAL","ALLAREA","G","M_M3_PER_YR","15.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","688","Serbia","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","9.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","688","Serbia","TOTAL","ALLAREA","G","M_M3_PER_YR","61.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","702","Singapore","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","702","Singapore","TOTAL","ALLAREA","G","M_M3_PER_YR","606.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","703","Slovakia","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","703","Slovakia","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","710","South Africa","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","117.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","710","South Africa","TOTAL","ALLAREA","G","M_M3_PER_YR","2195.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","724","Spain","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","724","Spain","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","275","State of Palestine","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","275","State of Palestine","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","756","Switzerland","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","756","Switzerland","TOTAL","ALLAREA","G","M_M3_PER_YR","1350.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","764","Thailand","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","764","Thailand","TOTAL","ALLAREA","G","M_M3_PER_YR","2724.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","780","Trinidad and Tobago","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","780","Trinidad and Tobago","TOTAL","ALLAREA","G","M_M3_PER_YR","85.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","788","Tunisia","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","788","Tunisia","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","792","Türkiye","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","792","Türkiye","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","800","Uganda","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","800","Uganda","TOTAL","ALLAREA","G","M_M3_PER_YR","30.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","784","United Arab Emirates","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","784","United Arab Emirates","TOTAL","ALLAREA","G","M_M3_PER_YR","788.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","834","United Republic of Tanzania","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","834","United Republic of Tanzania","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","860","Uzbekistan","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","860","Uzbekistan","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","894","Zambia","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","894","Zambia","TOTAL","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","716","Zimbabwe","INDUSTRIES","ALLAREA","G","M_M3_PER_YR","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6","6.3","6.3.1","EN_WWT_TREAT_SF","Total wastewater safely treated (million m3/year)","716","Zimbabwe","TOTAL","ALLAREA","G","M_M3_PER_YR","89.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
