Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Level/Status,Observation Status,Reporting Type,Units,2017,2020,2023
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",13,Central America,_T,A,G,PERCENT,47,44,39
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",62,Central and Southern Asia,_T,A,G,PERCENT,42,45,56
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",143,Central Asia,_T,A,G,PERCENT,31,50,55
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",148,Chad,_T,A,G,PERCENT,36,44,38
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",152,Chile,_T,A,G,PERCENT,26,39,26
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",156,China,_T,A,G,PERCENT,75,75,79
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",170,Colombia,_T,A,G,PERCENT,55,70,46
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",174,Comoros,_T,A,G,PERCENT,35,26,30
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",178,Congo,_T,A,G,PERCENT,32,41,51
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",188,Costa Rica,_T,A,G,PERCENT,44,56,57
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",384,Côte d'Ivoire,_T,A,G,PERCENT,37,46,56
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",191,Croatia,_T,A,G,PERCENT,98,98,98
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",192,Cuba,_T,A,G,PERCENT,91,87,
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",196,Cyprus,_T,A,G,PERCENT,91,96,96
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",203,Czechia,_T,A,G,PERCENT,83,83,83
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",408,Democratic People's Republic of Korea,_T,A,G,PERCENT,54,68,
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",180,Democratic Republic of the Congo,_T,A,G,PERCENT,44,40,55
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",208,Denmark,_T,A,G,PERCENT,94,96,96
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",262,Djibouti,_T,A,G,PERCENT,,,20
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",212,Dominica,_T,A,G,PERCENT,61,61,66
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",214,Dominican Republic,_T,A,G,PERCENT,50,50,49
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",14,Eastern Africa,_T,A,G,PERCENT,50,57,61
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",753,Eastern and South-Eastern Asia,_T,A,G,PERCENT,54,62,68
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",30,Eastern Asia,_T,A,G,PERCENT,71,72,77
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",151,Eastern Europe,_T,A,G,PERCENT,68,90,93
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",218,Ecuador,_T,A,G,PERCENT,44,47,29
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",818,Egypt,_T,A,G,PERCENT,42,50,63
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",222,El Salvador,_T,A,G,PERCENT,25,25,44
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",226,Equatorial Guinea,_T,A,G,PERCENT,33,29,29
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",232,Eritrea,_T,A,G,PERCENT,,,34
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",233,Estonia,_T,A,G,PERCENT,93,96,99
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",748,Eswatini,_T,A,G,PERCENT,69,57,62
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",231,Ethiopia,_T,A,G,PERCENT,38,45,45
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",150,Europe,_T,A,G,PERCENT,71,89,92
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",513,Europe and Northern America,_T,A,G,PERCENT,70,75,77
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",242,Fiji,_T,A,G,PERCENT,,61,61
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",246,Finland,_T,A,G,PERCENT,79,80,80
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",250,France,_T,A,G,PERCENT,100,100,100
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",266,Gabon,_T,A,G,PERCENT,28,33,38
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",270,Gambia,_T,A,G,PERCENT,36,35,43
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",268,Georgia,_T,A,G,PERCENT,48,59,67
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",276,Germany,_T,A,G,PERCENT,89,89,85
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",288,Ghana,_T,A,G,PERCENT,55,61,66
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",300,Greece,_T,A,G,PERCENT,86,87,87
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",308,Grenada,_T,A,G,PERCENT,31,25,34
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",320,Guatemala,_T,A,G,PERCENT,36,25,35
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",324,Guinea,_T,A,G,PERCENT,25,27,42
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",624,Guinea-Bissau,_T,A,G,PERCENT,,25,29
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",328,Guyana,_T,A,G,PERCENT,6,13,25
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",332,Haiti,_T,A,G,PERCENT,38,38,
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",340,Honduras,_T,A,G,PERCENT,24,29,34
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",348,Hungary,_T,A,G,PERCENT,81,79,79
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",352,Iceland,_T,A,G,PERCENT,70,75,78
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",356,India,_T,A,G,PERCENT,,39,76
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",360,Indonesia,_T,A,G,PERCENT,53,66,71
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",364,Iran (Islamic Republic of),_T,A,G,PERCENT,66,39,
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",368,Iraq,_T,A,G,PERCENT,22,42,53
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",372,Ireland,_T,A,G,PERCENT,84,80,87
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",376,Israel,_T,A,G,PERCENT,83,83,89
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",380,Italy,_T,A,G,PERCENT,61,78,79
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",388,Jamaica,_T,A,G,PERCENT,42,51,51
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",392,Japan,_T,A,G,PERCENT,96,96,96
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",400,Jordan,_T,A,G,PERCENT,57,58,59
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",398,Kazakhstan,_T,A,G,PERCENT,24,51,57
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",404,Kenya,_T,A,G,PERCENT,59,72,74
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",414,Kuwait,_T,A,G,PERCENT,82,100,100
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",417,Kyrgyzstan,_T,A,G,PERCENT,,30,37
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",432,Landlocked developing countries (LLDCs),_T,A,G,PERCENT,44,51,56
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",418,Lao People's Democratic Republic,_T,A,G,PERCENT,38,61,68
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",419,Latin America and the Caribbean,_T,A,G,PERCENT,39,41,42
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",428,Latvia,_T,A,G,PERCENT,72,66,66
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",199,Least Developed Countries (LDCs),_T,A,G,PERCENT,46,50,54
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",422,Lebanon,_T,A,G,PERCENT,40,26,45
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",426,Lesotho,_T,A,G,PERCENT,44,46,61
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",430,Liberia,_T,A,G,PERCENT,18,18,26
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",434,Libya,_T,A,G,PERCENT,45,67,
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",438,Liechtenstein,_T,A,G,PERCENT,63,67,68
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",440,Lithuania,_T,A,G,PERCENT,46,45,52
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",442,Luxembourg,_T,A,G,PERCENT,96,92,95
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",450,Madagascar,_T,A,G,PERCENT,33,38,38
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",454,Malawi,_T,A,G,PERCENT,51,57,59
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",458,Malaysia,_T,A,G,PERCENT,47,65,72
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",462,Maldives,_T,A,G,PERCENT,53,49,46
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",466,Mali,_T,A,G,PERCENT,60,60,61
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",470,Malta,_T,A,G,PERCENT,73,82,91
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",584,Marshall Islands,_T,A,G,PERCENT,32,42,42
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",478,Mauritania,_T,A,G,PERCENT,51,58,64
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",480,Mauritius,_T,A,G,PERCENT,63,67,67
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",54,Melanesia,_T,A,G,PERCENT,26,23,23
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",484,Mexico,_T,A,G,PERCENT,51,47,39
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",57,Micronesia,_T,A,G,PERCENT,,,29
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",583,Micronesia (Federated States of),_T,A,G,PERCENT,51,59,59
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",17,Middle Africa,_T,A,G,PERCENT,39,47,54
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",492,Monaco,_T,A,G,PERCENT,87,93,98
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",496,Mongolia,_T,A,G,PERCENT,42,45,63
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",499,Montenegro,_T,A,G,PERCENT,28,24,24
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",504,Morocco,_T,A,G,PERCENT,69,76,70
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",508,Mozambique,_T,A,G,PERCENT,75,81,83
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",104,Myanmar,_T,A,G,PERCENT,21,31,38
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",516,Namibia,_T,A,G,PERCENT,63,55,61
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",524,Nepal,_T,A,G,PERCENT,49,51,40
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",528,Netherlands (Kingdom of the),_T,A,G,PERCENT,96,92,92
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",554,New Zealand,_T,A,G,PERCENT,46,64,62
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",558,Nicaragua,_T,A,G,PERCENT,,32,37
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",562,Niger,_T,A,G,PERCENT,64,73,74
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",566,Nigeria,_T,A,G,PERCENT,38,48,52
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",807,North Macedonia,_T,A,G,PERCENT,20,26,29
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",15,Northern Africa,_T,A,G,PERCENT,45,52,39
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",747,Northern Africa and Western Asia,_T,A,G,PERCENT,58,64,66
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",21,Northern America,_T,A,G,PERCENT,,74,74
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",154,Northern Europe,_T,A,G,PERCENT,79,80,82
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",578,Norway,_T,A,G,PERCENT,65,75,78
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",9,Oceania,_T,A,G,PERCENT,49,51,81
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",543,Oceania (exc. Australia and New Zealand),_T,A,G,PERCENT,26,23,50
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",512,Oman,_T,A,G,PERCENT,18,81,84
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",586,Pakistan,_T,A,G,PERCENT,51,60,67
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",585,Palau,_T,A,G,PERCENT,,,32
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",591,Panama,_T,A,G,PERCENT,35,38,46
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",598,Papua New Guinea,_T,A,G,PERCENT,23,20,20
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",600,Paraguay,_T,A,G,PERCENT,36,28,41
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",604,Peru,_T,A,G,PERCENT,26,47,47
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",608,Philippines,_T,A,G,PERCENT,53,62,68
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",616,Poland,_T,A,G,PERCENT,40,80,82
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",620,Portugal,_T,A,G,PERCENT,83,68,71
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",634,Qatar,_T,A,G,PERCENT,100,90,94
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",410,Republic of Korea,_T,A,G,PERCENT,70,87,88
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",498,Republic of Moldova,_T,A,G,PERCENT,33,53,69
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",642,Romania,_T,A,G,PERCENT,65,82,83
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",643,Russian Federation,_T,A,G,PERCENT,70,93,96
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",646,Rwanda,_T,A,G,PERCENT,31,73,83
6,6.5,6.5.1,ER_H2O_IWRMD_IP,"Degree of integrated water resources management implementation, institutions and participation (%)",659,Saint Kitts and Nevis,_T,A,G,PERCENT,20,23,23
