Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Level/Status,Observation Status,Reporting Type,Units,2017,2020,2023
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",583,Micronesia (Federated States of),_T,A,G,PERCENT,42,50,50
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",17,Middle Africa,_T,A,G,PERCENT,34,46,49
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",492,Monaco,_T,A,G,PERCENT,98,98,98
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",496,Mongolia,_T,A,G,PERCENT,50,54,79
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",499,Montenegro,_T,A,G,PERCENT,50,54,54
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",504,Morocco,_T,A,G,PERCENT,68,78,70
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",508,Mozambique,_T,A,G,PERCENT,62,81,84
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",104,Myanmar,_T,A,G,PERCENT,17,41,46
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",516,Namibia,_T,A,G,PERCENT,58,53,60
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",524,Nepal,_T,A,G,PERCENT,23,27,37
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",528,Netherlands (Kingdom of the),_T,A,G,PERCENT,95,94,87
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",554,New Zealand,_T,A,G,PERCENT,66,72,73
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",558,Nicaragua,_T,A,G,PERCENT,,39,49
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",562,Niger,_T,A,G,PERCENT,40,60,66
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",566,Nigeria,_T,A,G,PERCENT,34,46,51
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",807,North Macedonia,_T,A,G,PERCENT,27,35,37
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",15,Northern Africa,_T,A,G,PERCENT,46,52,41
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",747,Northern Africa and Western Asia,_T,A,G,PERCENT,54,61,67
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",21,Northern America,_T,A,G,PERCENT,,82,82
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",154,Northern Europe,_T,A,G,PERCENT,73,77,79
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",578,Norway,_T,A,G,PERCENT,58,64,64
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",9,Oceania,_T,A,G,PERCENT,37,42,81
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",543,Oceania (exc. Australia and New Zealand),_T,A,G,PERCENT,27,19,40
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",512,Oman,_T,A,G,PERCENT,33,90,90
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",586,Pakistan,_T,A,G,PERCENT,67,61,76
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",585,Palau,_T,A,G,PERCENT,,,23
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",591,Panama,_T,A,G,PERCENT,30,40,43
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",598,Papua New Guinea,_T,A,G,PERCENT,27,17,17
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",600,Paraguay,_T,A,G,PERCENT,33,29,40
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",604,Peru,_T,A,G,PERCENT,34,45,56
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",608,Philippines,_T,A,G,PERCENT,64,63,68
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",616,Poland,_T,A,G,PERCENT,50,80,81
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",620,Portugal,_T,A,G,PERCENT,76,76,77
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",634,Qatar,_T,A,G,PERCENT,55,60,85
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",410,Republic of Korea,_T,A,G,PERCENT,44,71,83
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",498,Republic of Moldova,_T,A,G,PERCENT,43,57,74
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",642,Romania,_T,A,G,PERCENT,96,92,96
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",643,Russian Federation,_T,A,G,PERCENT,86,100,97
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",646,Rwanda,_T,A,G,PERCENT,47,70,74
6,6.5,6.5.1,ER_H2O_IWRMD_EE,"Degree of integrated water resources management implementation, enabling environment (%)",659,Saint Kitts and Nevis,_T,A,G,PERCENT,15,15,15
